Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"AMACR","Alpha-Methylacyl-CoA Racemase","Protein Coding","45","GC05M033986","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMACR"
"POMT2","Protein O-Mannosyltransferase 2","Protein Coding","43","GC14M077274","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMT2"
"UCN","Urocortin","Protein Coding","38","GC02M027308","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN"
"CTTN","Cortactin","Protein Coding","42","GC11P070398","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTTN"
"ACTL6A","Actin Like 6A","Protein Coding","39","GC03P179562","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTL6A"
"GPRC6A","G Protein-Coupled Receptor Class C Group 6 Member A","Protein Coding","38","GC06M116793","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPRC6A"
"GNL3","G Protein Nucleolar 3","Protein Coding","40","GC03P052681","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNL3"
"TAZ","Tafazzin","Protein Coding","43","GC0XP154411","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAZ"
"AP1M2","Adaptor Related Protein Complex 1 Subunit Mu 2","Protein Coding","39","GC19M010572","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1M2"
"GPC1","Glypican 1","Protein Coding","44","GC02P240435","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPC1"
"ALCAM","Activated Leukocyte Cell Adhesion Molecule","Protein Coding","42","GC03P105366","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALCAM"
"SULT1A1","Sulfotransferase Family 1A Member 1","Protein Coding","42","GC16M028606","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SULT1A1"
"TACR3","Tachykinin Receptor 3","Protein Coding","47","GC04M103586","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR3"
"PATJ","PATJ Crumbs Cell Polarity Complex Component","Protein Coding","31","GC01P061743","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PATJ"
"RAMP1","Receptor Activity Modifying Protein 1","Protein Coding","43","GC02P237858","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAMP1"
"SLC9A6","Solute Carrier Family 9 Member A6","Protein Coding","46","GC0XP135985","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A6"
"SERPINF1","Serpin Family F Member 1","Protein Coding","45","GC17P001761","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINF1"
"ADRA1D","Adrenoceptor Alpha 1D","Protein Coding","45","GC20M004220","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRA1D"
"PTGES2","Prostaglandin E Synthase 2","Protein Coding","42","GC09M128120","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES2"
"TRAF3IP2","TRAF3 Interacting Protein 2","Protein Coding","43","GC06M111555","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3IP2"
"PNN","Pinin, Desmosome Associated Protein","Protein Coding","36","GC14P039175","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNN"
"KCNE1","Potassium Voltage-Gated Channel Subfamily E Regulatory Subunit 1","Protein Coding","44","GC21M034446","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNE1"
"CDC6","Cell Division Cycle 6","Protein Coding","45","GC17P040287","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC6"
"CFHR1","Complement Factor H Related 1","Protein Coding","40","GC01P196788","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR1"
"SMNDC1","Survival Motor Neuron Domain Containing 1","Protein Coding","38","GC10M110290","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMNDC1"
"VDAC1","Voltage Dependent Anion Channel 1","Protein Coding","46","GC05M133975","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDAC1"
"KCNE2","Potassium Voltage-Gated Channel Subfamily E Regulatory Subunit 2","Protein Coding","41","GC21P034364","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNE2"
"PXK","PX Domain Containing Serine/Threonine Kinase Like","Protein Coding","38","GC03P058333","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PXK"
"CSNK2A1","Casein Kinase 2 Alpha 1","Protein Coding","51","GC20M000472","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2A1"
"SLC25A26","Solute Carrier Family 25 Member 26","Protein Coding","37","GC03P066120","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A26"
"LGALS9","Galectin 9","Protein Coding","39","GC17P027629","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS9"
"SORT1","Sortilin 1","Protein Coding","43","GC01M109310","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORT1"
"RAB3GAP1","RAB3 GTPase Activating Protein Catalytic Subunit 1","Protein Coding","40","GC02P135052","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB3GAP1"
"PRCC","Proline Rich Mitotic Checkpoint Control Factor","Protein Coding","37","GC01P156750","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRCC"
"DHODH","Dihydroorotate Dehydrogenase (Quinone)","Protein Coding","45","GC16P072008","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHODH"
"TAF1","TATA-Box Binding Protein Associated Factor 1","Protein Coding","45","GC0XP071366","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF1"
"RILP","Rab Interacting Lysosomal Protein","Protein Coding","36","GC17M001646","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RILP"
"PHYH","Phytanoyl-CoA 2-Hydroxylase","Protein Coding","44","GC10M013277","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHYH"
"TREM1","Triggering Receptor Expressed On Myeloid Cells 1","Protein Coding","42","GC06M041267","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TREM1"
"EPHA2","EPH Receptor A2","Protein Coding","52","GC01M016124","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA2"
"BTRC","Beta-Transducin Repeat Containing E3 Ubiquitin Protein Ligase","Protein Coding","46","GC10P101354","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTRC"
"PCSK7","Proprotein Convertase Subtilisin/Kexin Type 7","Protein Coding","42","GC11M117199","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK7"
"PGM1","Phosphoglucomutase 1","Protein Coding","47","GC01P063593","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGM1"
"BCAR3","BCAR3 Adaptor Protein, NSP Family Member","Protein Coding","39","GC01M093561","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCAR3"
"GABRD","Gamma-Aminobutyric Acid Type A Receptor Subunit Delta","Protein Coding","45","GC01P002019","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRD"
"PER2","Period Circadian Regulator 2","Protein Coding","43","GC02M238244","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PER2"
"USP6","Ubiquitin Specific Peptidase 6","Protein Coding","39","GC17P005116","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP6"
"PRKAG1","Protein Kinase AMP-Activated Non-Catalytic Subunit Gamma 1","Protein Coding","47","GC12M049002","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAG1"
"CRPPA","CDP-L-Ribitol Pyrophosphorylase A","Protein Coding","30","GC07M015917","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRPPA"
"HBG1","Hemoglobin Subunit Gamma 1","Protein Coding","42","GC11M005340","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBG1"
"EMP1","Epithelial Membrane Protein 1","Protein Coding","35","GC12P013196","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMP1"
"TCF20","Transcription Factor 20","Protein Coding","38","GC22M042160","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF20"
"ERVW-1","Endogenous Retrovirus Group W Member 1, Envelope","Protein Coding","33","GC07M092468","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERVW-1"
"AMH","Anti-Mullerian Hormone","Protein Coding","43","GC19P002251","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMH"
"VPS13B","Vacuolar Protein Sorting 13 Homolog B","Protein Coding","39","GC08P099011","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS13B"
"C19orf12","Chromosome 19 Open Reading Frame 12","Protein Coding","36","GC19M029699","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C19orf12"
"PSMB5","Proteasome 20S Subunit Beta 5","Protein Coding","43","GC14M023016","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB5"
"COPS5","COP9 Signalosome Subunit 5","Protein Coding","42","GC08M067043","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS5"
"ZIC3","Zic Family Member 3","Protein Coding","45","GC0XP137566","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZIC3"
"GPT2","Glutamic--Pyruvic Transaminase 2","Protein Coding","46","GC16P046885","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPT2"
"KCNA4","Potassium Voltage-Gated Channel Subfamily A Member 4","Protein Coding","42","GC11M030009","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNA4"
"HSPBAP1","HSPB1 Associated Protein 1","Protein Coding","36","GC03M122739","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPBAP1"
"SPEN","Spen Family Transcriptional Repressor","Protein Coding","39","GC01P015848","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPEN"
"AKR1C3","Aldo-Keto Reductase Family 1 Member C3","Protein Coding","47","GC10P005035","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKR1C3"
"ALDH3A1","Aldehyde Dehydrogenase 3 Family Member A1","Protein Coding","44","GC17M019737","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH3A1"
"HGS","Hepatocyte Growth Factor-Regulated Tyrosine Kinase Substrate","Protein Coding","44","GC17P081683","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGS"
"WIF1","WNT Inhibitory Factor 1","Protein Coding","45","GC12M065050","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIF1"
"SAMD9L","Sterile Alpha Motif Domain Containing 9 Like","Protein Coding","36","GC07M093130","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMD9L"
"MTAP","Methylthioadenosine Phosphorylase","Protein Coding","47","GC09P021792","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTAP"
"CUX1","Cut Like Homeobox 1","Protein Coding","43","GC07P101815","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUX1"
"CD58","CD58 Molecule","Protein Coding","41","GC01M116514","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD58"
"CLN3","CLN3 Lysosomal/Endosomal Transmembrane Protein, Battenin","Protein Coding","43","GC16M028466","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN3"
"HLA-DRB3","Major Histocompatibility Complex, Class II, DR Beta 3","Protein Coding","27","GC06Mn03715","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB3"
"SLC13A5","Solute Carrier Family 13 Member 5","Protein Coding","42","GC17M006684","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC13A5"
"ASPH","Aspartate Beta-Hydroxylase","Protein Coding","42","GC08M061500","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPH"
"LAMA4","Laminin Subunit Alpha 4","Protein Coding","44","GC06M112107","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMA4"
"LRP2","LDL Receptor Related Protein 2","Protein Coding","46","GC02M169127","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP2"
"HOXB13","Homeobox B13","Protein Coding","43","GC17M048725","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXB13"
"RAB11A","RAB11A, Member RAS Oncogene Family","Protein Coding","46","GC15P071832","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB11A"
"CACYBP","Calcyclin Binding Protein","Protein Coding","39","GC01P174968","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACYBP"
"COL6A3","Collagen Type VI Alpha 3 Chain","Protein Coding","43","GC02M237324","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL6A3"
"AGBL1","ATP/GTP Binding Protein Like 1","Protein Coding","35","GC15P086141","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGBL1"
"SIL1","SIL1 Nucleotide Exchange Factor","Protein Coding","41","GC05M138957","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIL1"
"CD22","CD22 Molecule","Protein Coding","45","GC19P035319","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD22"
"LFNG","LFNG O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase","Protein Coding","46","GC07P002512","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LFNG"
"KLK6","Kallikrein Related Peptidase 6","Protein Coding","42","GC19M050958","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK6"
"PROKR2","Prokineticin Receptor 2","Protein Coding","41","GC20M005301","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROKR2"
"RAB18","RAB18, Member RAS Oncogene Family","Protein Coding","40","GC10P027504","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB18"
"CRY2","Cryptochrome Circadian Regulator 2","Protein Coding","41","GC11P045960","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRY2"
"EPHX1","Epoxide Hydrolase 1","Protein Coding","47","GC01P225810","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHX1"
"ITK","IL2 Inducible T Cell Kinase","Protein Coding","52","GC05P157158","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITK"
"PIGY","Phosphatidylinositol Glycan Anchor Biosynthesis Class Y","Protein Coding","36","GC04M088520","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGY"
"MEOX1","Mesenchyme Homeobox 1","Protein Coding","42","GC17M043640","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEOX1"
"HYAL1","Hyaluronidase 1","Protein Coding","46","GC03M050299","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HYAL1"
"GLUL","Glutamate-Ammonia Ligase","Protein Coding","49","GC01M182350","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUL"
"NSF","N-Ethylmaleimide Sensitive Factor, Vesicle Fusing ATPase","Protein Coding","43","GC17P046590","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSF"
"INA","Internexin Neuronal Intermediate Filament Protein Alpha","Protein Coding","39","GC10P103277","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INA"
"KIDINS220","Kinase D Interacting Substrate 220","Protein Coding","41","GC02M008715","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIDINS220"
"CHIC2","Cysteine Rich Hydrophobic Domain 2","Protein Coding","36","GC04M054007","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHIC2"
"OPN4","Opsin 4","Protein Coding","40","GC10P086654","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPN4"
"SERPINB3","Serpin Family B Member 3","Protein Coding","42","GC18M063655","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB3"
"TPMT","Thiopurine S-Methyltransferase","Protein Coding","47","GC06M018128","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPMT"
"DHCR24","24-Dehydrocholesterol Reductase","Protein Coding","45","GC01M054849","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR24"
"RBBP4","RB Binding Protein 4, Chromatin Remodeling Factor","Protein Coding","43","GC01P032651","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP4"
"RIPK2","Receptor Interacting Serine/Threonine Kinase 2","Protein Coding","46","GC08P089758","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPK2"
"DDB2","Damage Specific DNA Binding Protein 2","Protein Coding","45","GC11P047237","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDB2"
"UPK1A","Uroplakin 1A","Protein Coding","37","GC19P037719","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPK1A"
"TK1","Thymidine Kinase 1","Protein Coding","46","GC17M078175","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TK1"
"IVL","Involucrin","Protein Coding","37","GC01P152881","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IVL"
"TFF3","Trefoil Factor 3","Protein Coding","41","GC21M042311","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFF3"
"MIR199A2","MicroRNA 199a-2","RNA Gene","17","GC01M172230","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR199A2"
"EPN1","Epsin 1","Protein Coding","41","GC19P055677","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPN1"
"PGRMC1","Progesterone Receptor Membrane Component 1","Protein Coding","43","GC0XP119236","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGRMC1"
"VAV3","Vav Guanine Nucleotide Exchange Factor 3","Protein Coding","43","GC01M107571","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAV3"
"TNFSF13","TNF Superfamily Member 13","Protein Coding","44","GC17P007558","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF13"
"NDUFA6","NADH:Ubiquinone Oxidoreductase Subunit A6","Protein Coding","44","GC22M042085","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA6"
"S100A6","S100 Calcium Binding Protein A6","Protein Coding","43","GC01M153535","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A6"
"MAVS","Mitochondrial Antiviral Signaling Protein","Protein Coding","41","GC20P003827","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAVS"
"ETFA","Electron Transfer Flavoprotein Subunit Alpha","Protein Coding","45","GC15M076215","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETFA"
"CD244","CD244 Molecule","Protein Coding","43","GC01M160830","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD244"
"LPO","Lactoperoxidase","Protein Coding","38","GC17P058218","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPO"
"S100A7","S100 Calcium Binding Protein A7","Protein Coding","40","GC01M153457","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A7"
"DDB1","Damage Specific DNA Binding Protein 1","Protein Coding","42","GC11M061301","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDB1"
"CALM3","Calmodulin 3","Protein Coding","42","GC19P046601","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALM3"
"LCT","Lactase","Protein Coding","44","GC02M135787","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCT"
"MAT2B","Methionine Adenosyltransferase 2B","Protein Coding","38","GC05P163523","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAT2B"
"FBLN1","Fibulin 1","Protein Coding","43","GC22P045502","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBLN1"
"SNX9","Sorting Nexin 9","Protein Coding","39","GC06P157685","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX9"
"BANK1","B Cell Scaffold Protein With Ankyrin Repeats 1","Protein Coding","36","GC04P101411","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BANK1"
"TSLP","Thymic Stromal Lymphopoietin","Protein Coding","38","GC05P111070","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSLP"
"USB1","U6 SnRNA Biogenesis Phosphodiesterase 1","Protein Coding","35","GC16P057999","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USB1"
"CLEC11A","C-Type Lectin Domain Containing 11A","Protein Coding","39","GC19P050723","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC11A"
"STX5","Syntaxin 5","Protein Coding","40","GC11M062806","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX5"
"CCL27","C-C Motif Chemokine Ligand 27","Protein Coding","37","GC09M034662","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL27"
"EHD4","EH Domain Containing 4","Protein Coding","37","GC15M041895","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EHD4"
"SGCB","Sarcoglycan Beta","Protein Coding","40","GC04M052019","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCB"
