Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"ABCC1","ATP Binding Cassette Subfamily C Member 1","Protein Coding","47","GC16P015949","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC1"
"SET","SET Nuclear Proto-Oncogene","Protein Coding","47","GC09P128684","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SET"
"FUT4","Fucosyltransferase 4","Protein Coding","36","GC11P094544","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT4"
"APOA5","Apolipoprotein A5","Protein Coding","43","GC11M116789","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOA5"
"COX4I1","Cytochrome C Oxidase Subunit 4I1","Protein Coding","43","GC16P085798","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX4I1"
"GNB2","G Protein Subunit Beta 2","Protein Coding","42","GC07P100673","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNB2"
"COA8","Cytochrome C Oxidase Assembly Factor 8","Protein Coding","26","GC14P104334","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COA8"
"DSG1","Desmoglein 1","Protein Coding","43","GC18P031318","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSG1"
"KLK4","Kallikrein Related Peptidase 4","Protein Coding","42","GC19M050907","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK4"
"GOLGB1","Golgin B1","Protein Coding","37","GC03M121663","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGB1"
"BAAT","Bile Acid-CoA:Amino Acid N-Acyltransferase","Protein Coding","43","GC09M101360","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAAT"
"TTN","Titin","Protein Coding","47","GC02M178525","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTN"
"FBH1","F-Box DNA Helicase 1","Protein Coding","27","GC10P005889","3.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBH1"
"SGK1","Serum/Glucocorticoid Regulated Kinase 1","Protein Coding","49","GC06M134169","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGK1"
"UBE2A","Ubiquitin Conjugating Enzyme E2 A","Protein Coding","45","GC0XP119574","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2A"
"H2AC13","H2A Clustered Histone 13","Protein Coding","28","GC06P028119","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC13"
"RFX5","Regulatory Factor X5","Protein Coding","42","GC01M151313","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX5"
"RUNX1T1","RUNX1 Partner Transcriptional Co-Repressor 1","Protein Coding","40","GC08M091954","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1T1"
"IGFBP3","Insulin Like Growth Factor Binding Protein 3","Protein Coding","45","GC07M045912","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP3"
"CAPN1","Calpain 1","Protein Coding","49","GC11P065198","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPN1"
"UBE2L3","Ubiquitin Conjugating Enzyme E2 L3","Protein Coding","45","GC22P021549","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2L3"
"PTPN3","Protein Tyrosine Phosphatase Non-Receptor Type 3","Protein Coding","44","GC09M109375","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN3"
"RPL39","Ribosomal Protein L39","Protein Coding","33","GC0XM119786","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL39"
"NEDD4","NEDD4 E3 Ubiquitin Protein Ligase","Protein Coding","46","GC15M055826","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEDD4"
"TRMT2B","TRNA Methyltransferase 2 Homolog B","Protein Coding","33","GC0XM100986","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT2B"
"ESR2","Estrogen Receptor 2","Protein Coding","49","GC14M064084","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2"
"HMMR","Hyaluronan Mediated Motility Receptor","Protein Coding","42","GC05P163480","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMMR"
"IGHE","Immunoglobulin Heavy Constant Epsilon","Protein Coding","28","GC14M105826","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHE"
"MOSPD2","Motile Sperm Domain Containing 2","Protein Coding","35","GC0XP014891","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOSPD2"
"ARG1","Arginase 1","Protein Coding","50","GC06P131473","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARG1"
"MAF","MAF BZIP Transcription Factor","Protein Coding","46","GC16M079212","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAF"
"ITGA5","Integrin Subunit Alpha 5","Protein Coding","48","GC12M054396","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA5"
"YWHAE","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Epsilon","Protein Coding","50","GC17M001346","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAE"
"BMP1","Bone Morphogenetic Protein 1","Protein Coding","46","GC08P022164","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP1"
"PPOX","Protoporphyrinogen Oxidase","Protein Coding","43","GC01P161167","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPOX"
"PDCD6IP","Programmed Cell Death 6 Interacting Protein","Protein Coding","43","GC03P033798","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD6IP"
"CLK2","CDC Like Kinase 2","Protein Coding","41","GC01M155262","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLK2"
"FTSJ1","FtsJ RNA 2'-O-Methyltransferase 1","Protein Coding","41","GC0XP048476","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTSJ1"
"NDUFS2","NADH:Ubiquinone Oxidoreductase Core Subunit S2","Protein Coding","45","GC01P161197","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS2"
"CCN3","Cellular Communication Network Factor 3","Protein Coding","33","GC08P119416","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN3"
"MEFV","MEFV Innate Immuity Regulator, Pyrin","Protein Coding","43","GC16M003259","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEFV"
"KLRK1","Killer Cell Lectin Like Receptor K1","Protein Coding","40","GC12M013372","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRK1"
"EGID-105180392","Beta-Globin 3' Hypersensitive Site 1","Biological Region","2","GC11U903001","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGID-105180392"
"PIAS1","Protein Inhibitor Of Activated STAT 1","Protein Coding","45","GC15P068054","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIAS1"
"RBPJ","Recombination Signal Binding Protein For Immunoglobulin Kappa J Region","Protein Coding","47","GC04P026165","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBPJ"
"POLR2B","RNA Polymerase II Subunit B","Protein Coding","42","GC04P056977","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2B"
"SMARCE1","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily E, Member 1","Protein Coding","45","GC17M040624","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCE1"
"GABARAP","GABA Type A Receptor-Associated Protein","Protein Coding","44","GC17M007240","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABARAP"
"HSP90AB1","Heat Shock Protein 90 Alpha Family Class B Member 1","Protein Coding","45","GC06P044246","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSP90AB1"
"PGM3","Phosphoglucomutase 3","Protein Coding","43","GC06M083161","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGM3"
"DAPK1","Death Associated Protein Kinase 1","Protein Coding","48","GC09P087497","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAPK1"
"RASSF1","Ras Association Domain Family Member 1","Protein Coding","43","GC03M050329","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF1"
"ESCO1","Establishment Of Sister Chromatid Cohesion N-Acetyltransferase 1","Protein Coding","38","GC18M021529","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESCO1"
"ANXA1","Annexin A1","Protein Coding","49","GC09P073151","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA1"
"PTRH2","Peptidyl-TRNA Hydrolase 2","Protein Coding","43","GC17M059674","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTRH2"
"TRAF2","TNF Receptor Associated Factor 2","Protein Coding","45","GC09P136881","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF2"
"IFT172","Intraflagellar Transport 172","Protein Coding","39","GC02M027445","3.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT172"
"SEM1","SEM1 26S Proteasome Complex Subunit","Protein Coding","32","GC07M096483","3.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEM1"
"NUDT10","Nudix Hydrolase 10","Protein Coding","34","GC0XP051332","3.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT10"
"SKP1","S-Phase Kinase Associated Protein 1","Protein Coding","43","GC05M134148","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP1"
"NDUFS3","NADH:Ubiquinone Oxidoreductase Core Subunit S3","Protein Coding","46","GC11P047567","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS3"
"GREM1","Gremlin 1, DAN Family BMP Antagonist","Protein Coding","44","GC15P032717","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GREM1"
"TNNI3","Troponin I3, Cardiac Type","Protein Coding","49","GC19M055151","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNI3"
"TRMO","TRNA Methyltransferase O","Protein Coding","28","GC09M097876","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMO"
"HGS","Hepatocyte Growth Factor-Regulated Tyrosine Kinase Substrate","Protein Coding","44","GC17P081683","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGS"
"CUL3","Cullin 3","Protein Coding","46","GC02M224470","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUL3"
"PSIP1","PC4 And SFRS1 Interacting Protein 1","Protein Coding","39","GC09M015456","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSIP1"
"RAC1","Rac Family Small GTPase 1","Protein Coding","50","GC07P006380","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC1"
"SRD5A3","Steroid 5 Alpha-Reductase 3","Protein Coding","43","GC04P055346","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRD5A3"
"OSM","Oncostatin M","Protein Coding","43","GC22M030262","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSM"
"RFXAP","Regulatory Factor X Associated Protein","Protein Coding","37","GC13P036819","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFXAP"
"IMMP2L","Inner Mitochondrial Membrane Peptidase Subunit 2","Protein Coding","38","GC07M110663","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMMP2L"
"COX15","Cytochrome C Oxidase Assembly Homolog COX15","Protein Coding","42","GC10M099696","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX15"
"LMNB1","Lamin B1","Protein Coding","47","GC05P126776","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNB1"
"CCNA1","Cyclin A1","Protein Coding","42","GC13P036431","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA1"
"SAA4","Serum Amyloid A4, Constitutive","Protein Coding","38","GC11M018234","3.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAA4"
"CTSG","Cathepsin G","Protein Coding","45","GC14M024573","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSG"
"NFKBIL1","NFKB Inhibitor Like 1","Protein Coding","38","GC06P033394","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIL1"
"ENPP1","Ectonucleotide Pyrophosphatase/Phosphodiesterase 1","Protein Coding","46","GC06P131808","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPP1"
"YBX3","Y-Box Binding Protein 3","Protein Coding","39","GC12M013382","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX3"
"TCF7","Transcription Factor 7","Protein Coding","44","GC05P134114","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF7"
"FAM149A","Family With Sequence Similarity 149 Member A","Protein Coding","31","GC04P186104","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM149A"
"MIR30C1","MicroRNA 30c-1","RNA Gene","20","GC01P040757","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30C1"
"MIR30E","MicroRNA 30e","RNA Gene","19","GC01P040754","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30E"
"MIR330","MicroRNA 330","RNA Gene","16","GC19M045658","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR330"
"PPP2R1A","Protein Phosphatase 2 Scaffold Subunit Aalpha","Protein Coding","46","GC19P052189","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1A"
"H2AC16","H2A Clustered Histone 16","Protein Coding","27","GC06P028146","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC16"
"PSMA6","Proteasome 20S Subunit Alpha 6","Protein Coding","45","GC14P035278","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMA6"
"ATXN2","Ataxin 2","Protein Coding","43","GC12M111443","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN2"
"H2AC17","H2A Clustered Histone 17","Protein Coding","27","GC06M028288","3.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC17"
"RFX1","Regulatory Factor X1","Protein Coding","38","GC19M013961","3.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX1"
"WDR5","WD Repeat Domain 5","Protein Coding","44","GC09P134135","3.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR5"
"RBP4","Retinol Binding Protein 4","Protein Coding","44","GC10M093591","3.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBP4"
"TRIM22","Tripartite Motif Containing 22","Protein Coding","39","GC11P005689","3.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM22"
"PRKAB1","Protein Kinase AMP-Activated Non-Catalytic Subunit Beta 1","Protein Coding","47","GC12P119632","3.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAB1"
"PDGFB","Platelet Derived Growth Factor Subunit B","Protein Coding","50","GC22M044780","3.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFB"
"CDC37","Cell Division Cycle 37","Protein Coding","41","GC19M010391","3.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC37"
"CD7","CD7 Molecule","Protein Coding","39","GC17M082314","3.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD7"
"SCN5A","Sodium Voltage-Gated Channel Alpha Subunit 5","Protein Coding","50","GC03M038549","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN5A"
"IRF8","Interferon Regulatory Factor 8","Protein Coding","45","GC16P085898","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF8"
"APOBEC3F","Apolipoprotein B MRNA Editing Enzyme Catalytic Subunit 3F","Protein Coding","37","GC22P039040","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOBEC3F"
"POR","Cytochrome P450 Oxidoreductase","Protein Coding","49","GC07P075899","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POR"
"TTBK2","Tau Tubulin Kinase 2","Protein Coding","42","GC15M042738","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTBK2"
"VNN2","Vanin 2","Protein Coding","41","GC06M132743","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VNN2"
"PSG2","Pregnancy Specific Beta-1-Glycoprotein 2","Protein Coding","35","GC19M043064","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSG2"
"ACTA2-AS1","ACTA2 Antisense RNA 1","RNA Gene","15","GC10P088932","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2-AS1"
"WDR19","WD Repeat Domain 19","Protein Coding","37","GC04P039184","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR19"
"ITGAL","Integrin Subunit Alpha L","Protein Coding","46","GC16P030472","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAL"
"C1QBP","Complement C1q Binding Protein","Protein Coding","46","GC17M005432","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QBP"
"FAM111A","Family With Sequence Similarity 111 Member A","Protein Coding","38","GC11P059142","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM111A"
"SPIRE2","Spire Type Actin Nucleation Factor 2","Protein Coding","34","GC16P089818","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPIRE2"
"HNRNPL","Heterogeneous Nuclear Ribonucleoprotein L","Protein Coding","39","GC19M038836","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPL"
"CTCF","CCCTC-Binding Factor","Protein Coding","46","GC16P067563","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTCF"
"COX6B1","Cytochrome C Oxidase Subunit 6B1","Protein Coding","42","GC19P037718","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX6B1"
"KRT5","Keratin 5","Protein Coding","47","GC12M052514","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT5"
"IK","IK Cytokine","Protein Coding","37","GC05P142825","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IK"
"RAD23B","RAD23 Homolog B, Nucleotide Excision Repair Protein","Protein Coding","43","GC09P107283","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD23B"
"MECP2","Methyl-CpG Binding Protein 2","Protein Coding","46","GC0XM154021","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MECP2"
"CXCL13","C-X-C Motif Chemokine Ligand 13","Protein Coding","41","GC04P077511","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL13"
"ABO","ABO, Alpha 1-3-N-Acetylgalactosaminyltransferase And Alpha 1-3-Galactosyltransferase","Protein Coding","38","GC09M133250","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABO"
"NAGLU","N-Acetyl-Alpha-Glucosaminidase","Protein Coding","43","GC17P042535","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAGLU"
"IRF5","Interferon Regulatory Factor 5","Protein Coding","48","GC07P128937","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF5"
"FZD9","Frizzled Class Receptor 9","Protein Coding","44","GC07P073433","2.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD9"
"COX20","Cytochrome C Oxidase Assembly Factor COX20","Protein Coding","38","GC01P244839","2.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX20"
"H2AC8","H2A Clustered Histone 8","Protein Coding","27","GC06P028374","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC8"
"PTK2B","Protein Tyrosine Kinase 2 Beta","Protein Coding","49","GC08P027311","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTK2B"
"PICALM","Phosphatidylinositol Binding Clathrin Assembly Protein","Protein Coding","43","GC11M085957","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PICALM"
"ACTA1","Actin Alpha 1, Skeletal Muscle","Protein Coding","46","GC01M229431","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA1"
"BDKRB2","Bradykinin Receptor B2","Protein Coding","45","GC14P096205","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDKRB2"
"DEF8","Differentially Expressed In FDCP 8 Homolog","Protein Coding","34","GC16P089947","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEF8"
"SPATA33","Spermatogenesis Associated 33","Protein Coding","31","GC16P089661","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA33"
"E2F2","E2F Transcription Factor 2","Protein Coding","42","GC01M023520","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F2"
"PSMA1","Proteasome 20S Subunit Alpha 1","Protein Coding","44","GC11M014505","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMA1"
"AUH","AU RNA Binding Methylglutaconyl-CoA Hydratase","Protein Coding","43","GC09M091213","2.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AUH"
